core_name,core_type,sample_depth_start,sample_depth_end,latitude,longitude,wdepth,UK37,include,reference_name,reference_link,notes
F5,BC or GC,0,5,34.5,124.5,74,0.548,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
G1,BC or GC,0,5,35,121.5,39,0.541,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
G2,BC or GC,0,5,35,122.5,64,0.540,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
G3,BC or GC,0,5,35,123.5,76,0.595,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
G4,BC or GC,0,5,35,124.5,90,0.564,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
H1,BC or GC,0,5,36,122.5,58,0.590,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
H2,BC or GC,0,5,36,123,71,0.623,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
H3,BC or GC,0,5,36,124,76,0.600,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
H5,BC or GC,0,5,36,125,78,0.536,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
HH-11,BC or GC,0,5,36,123.5,80.8,0.533,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
I1,BC or GC,0,5,36.5,123,61,0.509,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
I2,BC or GC,0,5,36.5,124,76,0.504,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
I3,BC or GC,0,5,36.5,124.5,80,0.607,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
I4,BC or GC,0,5,36.5,125,67,0.555,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
YE-2,BC or GC,0,5,35.5,123.3,75,0.590,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
YS01,BC or GC,0,5,35.5,122.5,58.5,0.571,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
GGC15,GC,12,12,48.168,151.337,1980,0.402,1,Ternois2000  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.2343/geochemj.34.283,backcalculated from sst=10.9
AII-125-8 BC35,BC,10,12,26.769,-111.309,980,0.885,1,Tierney2017,this study,
AII-125-8 BC43,BC,4,5,27.9,-111.65,655,0.920,1,Tierney2017,this study,
AII-125-8 GGC-13,GC,6,8,26.52,-110.5,1330,0.896,1,Tierney2017,this study,
AII-125-8 GGC-16 ,GC,3,5,26,-110.67,1295,0.882,1,Tierney2017,this study,
AII-125-8 GGC-24 ,GC,4,5,26.08,-110.83,1020,0.893,1,Tierney2017,this study,
AII-125-8 GGC-53 ,GC,3,5,27.62,-111.93,1442,0.891,1,Tierney2017,this study,
AII-125-8 GGC-66 ,GC,3,4,30.163,-114.018,335,0.893,1,Tierney2017,this study,
AII-125-8 GGC-69 ,GC,3,4,31.009,-114.165,210,0.914,1,Tierney2017,this study,
AII-125-8 GGC-71,GC,5,7,30.68,-114.12,190,0.899,1,Tierney2017,this study,
AII-60 PC-10,PC,4,6,-29.66,-34.667,1840,0.749,1,Tierney2017,this study,
AII-72 PC-21,PC,11,13,34.053,-75.667,2202,0.787,1,Tierney2017,this study,
AII-72 PC-24 ,PC,3,5,33.448,-74.892,3824,0.775,1,Tierney2017,this study,
AII-93-18 GC48,GC,4,6,27.443,50.468,61,0.920,1,Tierney2017,this study,
AII-93-18 GC53,GC,3,5,25.658,53.147,48,0.948,1,Tierney2017,this study,
AII-93-18 PC57,PC,2,5,25.043,56.028,72,0.954,1,Tierney2017,this study,
AII-93-18 PC58,PC,3,5,25.978,56.722,103,0.948,1,Tierney2017,this study,
BJ8-3-121MC,MC,6,7,-0.188,128.824,1977,0.995,1,Tierney2017,this study,
BJ8-3-127MC,MC,3,4,-5.812,120.305,366,0.993,1,Tierney2017,this study,
BJ8-3-142MC,MC,3,5,-8.472,117.902,296,1.000,1,Tierney2017,this study,
BJ8-3-20MC,MC,4,5,-6.771,116.975,419,0.996,1,Tierney2017,this study,
BJ8-3-22MC,MC,7,8,-5.202,117.48,1189,0.988,1,Tierney2017,this study,
BJ8-3-26MC,MC,5,6,-4.449,117.739,1943,1.000,1,Tierney2017,this study,
BJ8-3-4MC,MC,2,3,-7.405,115.359,920,1.000,1,Tierney2017,this study,
BJ8-3-84MC,MC,2,5,-1.383,117.617,401,1.000,1,Tierney2017,this study,
BJ8-3-90MC,MC,8,9,2.874,118.386,2326,0.992,1,Tierney2017,this study,
BJ8-3-94MC,MC,3,4,2.345,127.818,501,1.000,1,Tierney2017,this study,
BJ8-3-9MC,MC,4,5,-7.378,115.258,648,0.995,1,Tierney2017,this study,
CH-07-98 MC1,MC,3,5,37.619,-74.178,968,0.545,1,Tierney2017,this study,
CH-07-98 MC18,MC,3,5,36.872,-73.573,1025,0.566,1,Tierney2017,this study,
CH-100-04 PG29,PC,8,10,6.923,54.965,5106,0.946,1,Tierney2017,this study,
CH-100-05 PG40,PC,4,6,1.617,59.678,5426,0.957,1,Tierney2017,this study,
CH-115-05 PG57 ,TC,8,9,-23.097,-40.152,2595,0.923,1,Tierney2017,this study,
CH-115-05 PG58,TC,2,5,-24.28,-41.632,1922,0.917,1,Tierney2017,this study,
EN-66-1 GGC10,GC,20,21,6.64,-21.897,3527,0.951,1,Tierney2017,this study,
EN-66-1 GGC21,GC,18,20,4.233,-20.625,3792,0.935,1,Tierney2017,this study,
EN-66-1 GGC29,GC,21,22,2.46,-19.762,5105,0.902,1,Tierney2017,this study,
GMT-14 MC3K ,MC,0,0.5,27.5,-90.3,1150,0.918,1,Tierney2017,this study,
KNR-134-8 BC15,BC,12,14,41.77,30.505,1738,0.481,1,Tierney2017,this study,
KNR-134-8 BC21,BC,3,5,43.091,32.026,2092,0.427,1,Tierney2017,this study,
KNR-134-8 BC43,BC,6,7,41.823,40.214,1860,0.443,1,Tierney2017,this study,
KNR-134-8 BC47,BC,3,5,41.45,40.359,184,0.383,1,Tierney2017,this study,
KNR-134-8 BC78,BC,21,22,42.216,34.011,250,0.418,1,Tierney2017,this study,
KNR-140-2 GGC26,GC,14,15,29.7,-73.4,3845,0.819,1,Tierney2017,this study,
KNR-140-2 GGC28,GC,9,11,30.098,-73.837,4211,0.805,1,Tierney2017,this study,
KNR-140-2 GGC31 ,GC,13,14,30.902,-74.545,3410,0.822,1,Tierney2017,this study,
KNR-140-2 GGC42 ,GC,3,4,31.727,-75.855,2710,0.831,1,Tierney2017,this study,
KNR-140-2 GGC43,GC,20,21,31.017,-76.067,2590,0.871,1,Tierney2017,this study,
KNR-140-2 GGC59,GC,11,13,32.977,-76.316,1205,0.914,1,Tierney2017,this study,
KNR-166-2 MC11B,MC,2,3,24.22,-83.296,751,0.950,1,Tierney2017,this study,
KNR-166-2 MC19A,MC,3,4,24.42,-83.212,173,0.948,1,Tierney2017,this study,
KNR-166-2 MC64A,MC,5,7,23.606,-79.039,209,0.987,1,Tierney2017,this study,
KNR-166-2 MC89A,MC,3,4,24.563,-79.236,353,0.986,1,Tierney2017,this study,
KNR-166-2 MC94A,MC,4,6,24.569,-79.225,259,0.986,1,Tierney2017,this study,
KNR-178-2 MC1B,MC,5,6,36.12,-72.292,3979,0.756,1,Tierney2017,this study,
KNR-178-2 MC4A,MC,3,5,36.123,-72.28,3865,0.741,1,Tierney2017,this study,
KNR-178-2 MC5B ,MC,5,6,35.824,-73.581,3382,0.722,1,Tierney2017,this study,
KNR-197-10 MC12A,MC,3,5,37.361,-35.433,3078,0.693,1,Tierney2017,this study,
KNR-197-10 MC45B ,MC,3,5,43.35,-60.208,966,0.262,1,Tierney2017,this study,
KNR-197-10 MC49,MC,3,5,38.074,-68.657,4109,0.646,1,Tierney2017,this study,
KNR-197-10 MC53,MC,3,5,39.217,-69.458,2745,0.593,1,Tierney2017,this study,
KNR-197-10 MC7A,MC,3,5,37.091,-31.934,2130,0.682,1,Tierney2017,this study,
KNR-197-10 MC9,MC,3,5,37.2,-34.265,2953,0.699,1,Tierney2017,this study,
KNR-198-1 MC13B ,MC,3,5,39.425,-67.115,3650,0.595,1,Tierney2017,this study,
KNR-198-1 MC1A ,MC,3,5,42.021,-69.323,212,0.357,1,Tierney2017,this study,
KNR-198-1 MC8B ,MC,3,5,43.393,-67.768,271,0.388,1,Tierney2017,this study,
KNR-54-6 BC21B,BC,8,10,59.687,-6.953,1068,0.542,1,Tierney2017,this study,
KNR-54-6 BC22B,BC,7,9,59.195,-8.858,1498,0.563,1,Tierney2017,this study,
KNR-54-6 BC24B,BC,6,8,59.433,-13.11,1290,0.520,1,Tierney2017,this study,
KNR-54-6 BC25B,BC,7,9,60.143,-15.023,1295,0.569,1,Tierney2017,this study,
KNR-54-6 BC27B,BC,6,8,63,-14.198,1526,0.503,1,Tierney2017,this study,
KNR-54-6 BC5,BC,4,6,58.433,0.047,136,0.415,1,Tierney2017,this study,
KNR-54-6 BC7,BC,6,8,58.915,4.137,284,0.422,1,Tierney2017,this study,
KNR-73-4 PC3,PC,17,19,-0.373,-106.178,3606,0.915,1,Tierney2017,this study,
KNR-96-1 BC1,BC,6,8,40.443,-62.358,4814,0.680,1,Tierney2017,this study,
KNR-96-1 BC2,BC,4,6,40.44,-62.35,4817,0.688,1,Tierney2017,this study,
KNR-96-1 BC3,BC,4,8,40.458,-62.323,4827,0.729,1,Tierney2017,this study,
MW-87-8 BC1,BC,4,8,-10.38,-78.52,235,0.837,1,Tierney2017,this study,
MW-87-8 BC2,BC,8,10,-11.07,-78.052,255,0.825,1,Tierney2017,this study,
NES-25-1 BC3,BC,4,6,48.286,150.42,3655,0.396,1,Tierney2017,this study,
NES-25-1 BC33,BC,7,9,48.001,147.65,2020,0.385,1,Tierney2017,this study,
NH-01-12 BC24A,BC,3,5,46.658,-124.631,114,0.476,1,Tierney2017,this study,
NH-01-12 BC25A,BC,3,5,46.814,-125.003,627,0.456,1,Tierney2017,this study,
NH-01-12 BC32A,BC,3,5,46.33,-124.289,83,0.488,1,Tierney2017,this study,
OCE-205-2 BC48,BC,3,5,26.237,-77.683,595,0.970,1,Tierney2017,this study,
OCE-205-2 BC50,BC,3,5,26.225,-77.697,817,0.968,1,Tierney2017,this study,
OCE-205-2 BC59,BC,5,7,26.167,-77.74,1477,0.971,1,Tierney2017,this study,
OCE-212-8 BC8,BC,5,7,42.457,-69.916,182,0.344,1,Tierney2017,this study,
OCE-326-1 MC29B,MC,3,5,45.885,-62.795,249,0.295,1,Tierney2017,this study,
OCE-326-1 MC2A,MC,3,5,40.46,-70.545,80,0.437,1,Tierney2017,this study,
OCE-424-1 MC26A,MC,4,6,24.842,-79.251,619,0.982,1,Tierney2017,this study,
OCE-424-1 MC46,MC,4,6,26.083,-78.054,1099,0.978,1,Tierney2017,this study,
OCE-424-1 MC60,MC,4,6,25.621,-77.455,2143,0.944,1,Tierney2017,this study,
OCE-424-1 MC7,MC,4,6,31.917,-79.196,222,0.923,1,Tierney2017,this study,
OCE-437 MC-01A ,MC,1,2,37.828,-9.513,1123,0.644,1,Tierney2017,this study,
OCE-437 MC-04E ,MC,1,2,37.837,-10.184,3146,0.633,1,Tierney2017,this study,
OCE-437 MC-07B ,MC,1,2,36.772,-9.867,2735,0.642,1,Tierney2017,this study,
OCE-437 MC-11A ,MC,1,2,36.39,-9.065,596,0.676,1,Tierney2017,this study,
OCE-437 MC-12C ,MC,0,1,35.89,-7.531,1184,0.676,1,Tierney2017,this study,
OCE-437 MC-15G ,MC,1,2,34.115,-7.764,388,0.696,1,Tierney2017,this study,
OCE-437 MC-18C ,MC,1,2,33.448,-9.316,835,0.698,1,Tierney2017,this study,
OCE-437 MC-22C ,MC,1,2,30.86,-10.283,835,0.656,1,Tierney2017,this study,
OCE-437 MC-25C ,MC,0,1,30.888,-10.632,1244,0.660,1,Tierney2017,this study,
OCE-437 MC-28D ,MC,1,2,29.018,-12.467,776,0.715,1,Tierney2017,this study,
OCE-437 MC-31A ,MC,1,2,27.537,-13.741,1029,0.724,1,Tierney2017,this study,
OCE-437 MC-36F ,MC,0,1,26.827,-15.12,2812,0.726,1,Tierney2017,this study,
OCE-437 MC-39E ,MC,1,2,25.499,-16.407,1780,0.743,1,Tierney2017,this study,
OCE-437 MC-42A ,MC,1,2,25.02,-16.657,1401,0.733,1,Tierney2017,this study,
OCE-437 MC-44B ,MC,1,2,24.369,-17.048,1662,0.721,1,Tierney2017,this study,
OCE-437 MC-50B ,MC,1,2,23.207,-17.854,2295,0.725,1,Tierney2017,this study,
OCE-437 MC-51B ,MC,1,2,21.797,-17.871,1276,0.714,1,Tierney2017,this study,
OCE-437 MC-55B ,MC,1,2,21.239,-17.803,798,0.740,1,Tierney2017,this study,
OCE-437 MC-63G ,MC,1,2,20.746,-18.551,2106,0.719,1,Tierney2017,this study,
OCE-437 MC-65H ,MC,1,2,19.943,-17.861,1455,0.738,1,Tierney2017,this study,
OCE-437 MC-67D ,MC,1,2,19.357,-17.277,1393,0.750,1,Tierney2017,this study,
OCE-437 MC-69A ,MC,0,1,18.639,-17.335,2282,0.752,1,Tierney2017,this study,
OCE-437 MC-78F ,MC,1,2,15.31,-23.413,944,0.911,1,Tierney2017,this study,
OCE-454-2 MC18,MC,-999,-999,35.26,21.515,3462,0.567,1,Tierney2017,this study,
OCE-454-2 MC19A,MC,-999,-999,35.257,21.515,3465,0.568,1,Tierney2017,this study,
OCE-454-2 MC7 ,MC,-999,-999,35.336,21.66,3577,0.569,1,Tierney2017,this study,
P178-15 BC1,BC,-999,-999,11.955,44.3,869,0.971,1,Tierney2017,this study,
PE-07-2,PC,-999,-999,26.668,-93.918,-999,0.926,1,Tierney2017,this study,
PE-07-6II,PC,-999,-999,27.55,-92.167,3655,0.927,1,Tierney2017,this study,
TN-41 MC32E ,MC,5,6,19.501,58.468,611,0.919,1,Tierney2017,this study,
TN-41 MC37A,MC,3,5,19.208,58.307,610,0.919,1,Tierney2017,this study,
TN-47 MC13H ,MC,3,5,17.758,57.591,911,0.934,1,Tierney2017,this study,
TN-47 MC24A,MC,-999,-999,19.266,58.453,924,0.915,1,Tierney2017,this study,
TN-47 MC36G,MC,2,4,19.268,58.239,399,0.928,1,Tierney2017,this study,
TN-47 MC3A,MC,6,8,16.614,59.806,1986,0.951,1,Tierney2017,this study,
TN-47 MC7C,MC,3,5,17.388,58.795,3647,0.924,1,Tierney2017,this study,
VIN-19-4 BC26 ,BC,3,5,52.56,164.642,2970,0.328,1,Tierney2017,this study,
VIN-19-4 BC27,BC,5,7,51.383,165.078,5200,0.385,1,Tierney2017,this study,
VIN-19-4 BC30,BC,5,7,51.305,167.66,2331,0.345,1,Tierney2017,this study,
GeoB4905-4,GC,-999,-999,2.5,9.39,1328,0.960,1,Weldeab2007  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2006gc001360,backcalculated from sst=27.1
ODP 658C,drill,2,3,20.75,-18.583,2263,0.737,1,Zhao1995  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/94pa03354,
MD97-2151,JPC,0,1,8.729,109.869,1598,0.958,1,Zhao2006  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1016/j.palaeo.2005.11.033,
PS75/034-1,MC,0,1,-54.369,-80.09,4450,0.256,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/104-2,MC,0,1,-44.769,174.526,835,0.411,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/099-1,MC,0,1,-48.262,177.273,1270,0.294,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/098-6,MC,0,1,-52.996,-179.01,5187,0.275,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/105-1,MC,0,1,-44.409,174.625,669,0.486,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/095-6,MC,0,1,-57.02,-174.431,4857,0.214,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/101-2,MC,0,1,-45.758,175.876,1773,0.324,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
PS75/063-2,MC,0,1,-58.904,-135.629,4147,0.093,1,Ho2012,http://dx.doi.org/10.1029/2012PA002317,
RS147-GC017,GC,1,2,-47.75,145.817,3300,0.383,1,Sikes2009,http://dx.doi.org/10.1029/2008PA001659,
RS147-GC07,GC,1,2,-45.15,146.283,3300,0.584,1,Sikes2009,http://dx.doi.org/10.1029/2008PA001659,
RS147-GC14,GC,3,4,-46.433,145.233,3360,0.485,1,Sikes2009,http://dx.doi.org/10.1029/2008PA001659,
