sampleID,index_column,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,dataset_DOI,ringIndex,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,TEX_RI,deltaRI,QC_flag,match_lat,match_lon,match_depth,SST,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,region_ID,regionName,pred_tex,tex_residuals
RR01946,JET_RR_01946,NF2012-182 BC,,,,37.0234,-74.6452,188.0,0.429416881,0.406826334,0.032082249,0.012519292,0.005314367,0.536946539,0.006311218,0.051549672,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.246094962,2.355744719926192,0.08415058008349038,0.406826334,1.8715532091533902,-0.37454175284660973,include,37.125,-74.625,200.0,17.3359,,,,0.39973965,nan,nan,12.0,Eastern North America Offshore,,
RR01947,JET_RR_01947,NF2012-182 BC,,,,37.0234,-74.6452,188.0,0.422591018,0.410073507,0.034587838,0.013574487,0.005394232,0.530024692,0.006345244,0.05637343,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.223399252,2.516481864332124,0.09078513617458438,0.410073507,1.8575010355409973,-0.3658982164590028,include,37.125,-74.625,200.0,17.3359,,,,0.39973965,nan,nan,12.0,Eastern North America Offshore,,
RR01948,JET_RR_01948,NF2012-191 BC,,,,37.0427,-74.6292,810.0,0.449005065,0.405222349,0.03347092,0.014384242,0.005311227,0.534031322,0.00757994,0.043867514,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.244618133,2.7082709889823953,0.08938867980431228,0.405222349,1.913596520623572,-0.3310216123764278,include,37.125,-74.625,800.0,17.3359,,,,0.39973965,nan,nan,12.0,Eastern North America Offshore,,
RR01949,JET_RR_01949,NF2012-193 BC,,,,37.0387,-74.5799,1135.0,0.455472107,0.396359327,0.036593261,0.016609232,0.005181064,0.53643886,0.008818255,0.038936917,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.266383377,3.2057569642065804,0.09671905772446031,0.396359327,1.9280365472566645,-0.3383468297433354,include,37.125,-74.625,1150.0,17.3359,,,,0.39973965,nan,nan,12.0,Eastern North America Offshore,,
RR01950,JET_RR_01950,M2005-14 BC,,,,35.3055,-6.7954,546.0,0.609518355,0.288825464,0.065470635,0.062196806,0.009352793,0.543508179,0.030646122,0.020133217,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.5145398300000004,6.650078324196847,0.19266752007648866,0.288825464,2.3540927819219277,-0.16044704807807264,include,35.375,-6.875,550.0,19.5106,,,,0.069878586,nan,nan,44.0,Tropical West African Offshore,,
RR01951,JET_RR_01951,M2004-11 BC,,,,35.282,-6.762,443.0,0.590771227,0.30444155,0.070129436,0.060502446,0.011697979,0.524188691,0.029039897,0.025348898,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.439142617,5.172042623772875,0.2046267444592568,0.30444155,2.293821488811604,-0.14532112818839593,include,35.375,-6.875,450.0,19.5106,,,,0.069878586,nan,nan,44.0,Tropical West African Offshore,,
RR01952,JET_RR_01952,M2003-18 BC,,,,55.6233,-15.8245,554.0,0.409691771,0.452344616,0.065533797,0.026029972,0.010014564,0.436639149,0.009437902,0.013034644,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.931945637,2.599211708068369,0.18547856182493042,0.452344616,1.8317905291173866,-0.1001551078826135,include,55.625,-15.875,550.0,11.5525,55.0,10.782009,11.288187,5.501279,6.9572845,5.8952446,26.0,North Atlantic,0.4799602,-0.07026843217077638
RR01953,JET_RR_01953,M2001-15 BC,,,,53.7748,-13.9188,645.0,0.618565377,0.237457341,0.060577874,0.055520944,0.011127933,0.603726782,0.031589126,0.05097041,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.7462671929999996,4.989331262149045,0.16684542103761832,0.237457341,2.384013436778865,-0.36225375622113454,include,53.875,-13.875,650.0,12.168091,,,,3.9686332,nan,nan,26.0,North Atlantic,,
RR01954,JET_RR_01954,TRACOS2010-36 BC,,,,34.2112,-75.8574,470.45,0.621683364,0.26587597,0.061055919,0.05512891,0.013201199,0.572735623,0.032002379,0.041503948,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.6298693440000003,4.176053250920617,0.1762454608657886,0.26587597,2.3944512905668636,-0.2354180534331367,include,34.125,-75.875,475.0,25.1618,,,,0.14613649,nan,nan,12.0,Eastern North America Offshore,,
RR01955,JET_RR_01955,TRACOS2010-36 BC,,,,34.2112,-75.8574,470.45,0.615038916,0.27649365,0.06069633,0.053539751,0.012730287,0.565837609,0.030702373,0.044582109,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.5921266210000002,4.205698661781938,0.17548756552033024,0.27649365,2.372285957085591,-0.21984066391440926,include,34.125,-75.875,475.0,25.1618,,,,0.14613649,nan,nan,12.0,Eastern North America Offshore,,
RR01956,JET_RR_01956,TRACOS2010-75 BC,,,,34.2117,-75.8718,450.0,0.625654989,0.276374475,0.060922682,0.055616604,0.014631695,0.560880784,0.03157376,0.030478466,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.585869151,3.80110465670587,0.18126914608215347,0.276374475,2.4078402871351594,-0.1780288638648404,include,34.125,-75.875,450.0,25.1618,,,,0.14613649,nan,nan,12.0,Eastern North America Offshore,,
RR01957,JET_RR_01957,SJ62 BC,,,,29.1701,-88.0133,468.0,0.439518813,0.465143903,0.06314562,0.029807678,0.008753247,0.422192869,0.010956683,0.014901366,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.8816189250000002,3.40532810281716,0.19015683951341403,0.465143903,1.8929174467666843,0.011298521766684111,include,29.125,-88.125,475.0,24.88809,,,,5.7210917,nan,nan,17.0,Gulf of Mexico,,
RR01958,JET_RR_01958,64PE275-30-2,,,,57.3667,-26.5495,2803.5,0.421999847,0.480177193,0.057837364,0.028496964,0.004006089,0.41975819,0.0097242,0.008508094,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.844779119,7.113412607657993,0.17379079136864423,0.480177193,1.8562985690918379,0.011519450091837857,include,57.375,-26.625,2800.0,9.68121,,,,6.4555817,nan,nan,26.0,North Atlantic,,
RR01959,JET_RR_01959,64PE275-3-10,,,,57.4523,-27.9085,2677.5,0.416738596,0.476178758,0.056329998,0.027545157,0.003830464,0.427243621,0.008872001,0.004650908,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.8673741920000002,7.191075807004061,0.16743425454180852,0.476178758,1.8456991916348902,-0.021675000365110053,include,57.375,-27.875,2700.0,9.416,,,,6.6185236,nan,nan,26.0,North Atlantic,,
RR01960,JET_RR_01960,64PE275-6-1,,,,59.346,-38.8635,3014.999,0.377929603,0.475740049,0.046647154,0.018354849,0.002926563,0.449273014,0.007058371,0.009882875,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.9174620810000003,6.271810652974154,0.12957038940401533,0.475740049,1.773192411304809,-0.14426966969519128,include,59.375,-38.875,3000.0,6.21741,40.0,5.64791,6.025935,9.986475,11.113206,10.244121,26.0,North Atlantic,0.41909197,-0.041162366728469846
RR01961,JET_RR_01961,64PE275-9-1,,,,59.2475,-39.6557,2994.1091,0.385894435,0.477248724,0.047829538,0.019607291,0.003070025,0.444866396,0.007378026,0.016924819,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.905231883,6.3866877305559395,0.13487648378308312,0.477248724,1.7872574747303778,-0.11797440826962213,include,59.125,-39.625,3000.0,6.13631,,,,10.074397,nan,nan,26.0,North Atlantic,,
RR01962,JET_RR_01962,64PE275-9,,,,59.2475,-39.6557,2994.1091,0.387227835,0.465718546,0.042518326,0.017273578,0.002810794,0.464894612,0.006784146,0.012609022,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.9722128959999998,6.14544431217656,0.11717175899887496,0.465718546,1.7896532824299736,-0.18255961357002626,include,59.125,-39.625,3000.0,6.13631,,,,10.074397,nan,nan,26.0,North Atlantic,,
RR01963,JET_RR_01963,64PE275-30-2,,,,57.3667,-26.5495,2803.5,0.418649311,0.476033907,0.056754775,0.027357389,0.004208165,0.426340381,0.009305383,0.00731773,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.8666771039999999,6.501025744000057,0.1685611534408964,0.476033907,1.8495272859245722,-0.017149818075427703,include,57.375,-26.625,2800.0,9.68121,,,,6.4555817,nan,nan,26.0,North Atlantic,,
RR01964,JET_RR_01964,SO161-5 106,,,,-38.28,-74.08,69.0,0.444955794,0.448669558,0.030384336,0.013046504,0.005564991,0.496588252,0.00574636,0.072649137,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.082510765,2.3443890565141974,0.08886835766476983,0.448669558,1.904696425219046,-0.17781433978095396,include,-38.375,-74.125,70.0,13.8759,,,,4.547787,nan,nan,7.0,Chilean Offshore,,
RR01965,JET_RR_01965,SO161-5 107,,,,-38.33,-74.08,52.0,0.417290819,0.498642942,0.038011076,0.014991036,0.006251597,0.436125416,0.005977932,0.086328914,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.855161331,2.3979530350404863,0.11818664596956097,0.498642942,1.8468030730740133,-0.008358257925986656,include,-38.375,-74.125,50.0,13.8759,35.0,12.53461,13.374056,4.547787,11.552822,6.662702,7.0,Chilean Offshore,0.5040873,-0.08679650991082766
RR01966,JET_RR_01966,SO161-5 109,,,,-38.35,-74.04,55.0,0.398625615,0.511525285,0.036145664,0.013826791,0.005369821,0.428369621,0.004762818,0.064148298,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.8124384649999998,2.5749072455115356,0.11329609148756042,0.511525285,1.8106141811513057,-0.0018242838486941526,include,-38.375,-74.125,55.0,13.8759,,,,4.547787,nan,nan,7.0,Chilean Offshore,,
RR01967,JET_RR_01967,SO161-5 120,,,,-36.0,-73.03,352.0,0.499575861,0.392944347,0.042488242,0.025831135,0.005306218,0.522151191,0.011278866,0.031354244,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.243789394,4.868087779280836,0.12128310601743644,0.392944347,2.033919042797719,-0.20987035120228104,include,-36.125,-73.125,350.0,13.19891,,,,8.954353,nan,nan,7.0,Chilean Offshore,,
RR01968,JET_RR_01968,SO161-5 122,,,,-36.0,-72.98,283.0,0.5414953,0.295945383,0.027925242,0.016597428,0.004711238,0.643149588,0.011671121,0.037378882,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.694536648,3.5229440754213646,0.06992910324171625,0.295945383,2.1465295899413386,-0.5480070580586616,include,-36.125,-72.875,275.0,12.928809,,,,nan,nan,nan,7.0,Chilean Offshore,,
RR01969,JET_RR_01969,SO161-5 77,,,,-39.85,-74.03,286.0,0.452586313,0.448340602,0.03774683,0.019079897,0.004941479,0.482704546,0.007186647,0.043061774,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.0502958330000003,3.8611713213796914,0.111968011624506,0.448340602,1.9215586497635808,-0.12873718323641947,include,-39.875,-74.125,275.0,13.5073,,,,3.6328576,nan,nan,7.0,Chilean Offshore,,
RR01970,JET_RR_01970,SO161-5 78,,,,-39.85,-74.0,180.0,0.454020785,0.442753231,0.033424765,0.016248528,0.004981729,0.496026921,0.006564826,0.039414014,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.0912339959999997,3.2616242272512217,0.09808046459933804,0.442753231,1.924771774613894,-0.16646222138610578,include,-39.875,-74.125,175.0,13.3008,,,,5.574641,nan,nan,7.0,Chilean Offshore,,
RR01971,JET_RR_01971,SO161-5 83,,,,-39.85,-73.9,127.0,0.425076311,0.464915355,0.033916268,0.014994966,0.004810717,0.476092002,0.005270693,0.033926025,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.003789131,3.116991916173826,0.10039897687514658,0.464915355,1.8625816095055843,-0.14120752149441573,include,-39.875,-73.875,125.0,13.3008,30.0,12.29269,12.926975,5.574641,13.303892,8.536688,7.0,Chilean Offshore,0.498916,-0.07383968912779237
RR01972,JET_RR_01972,SO161-5 84,,,,-39.66,-73.82,86.0,0.430772416,0.457835846,0.029720994,0.012787973,0.004774526,0.489951305,0.004929356,0.0373317,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.049143162,2.6783754031290226,0.08721250317113367,0.457835846,1.8743806226431037,-0.17476253935689634,include,-39.625,-73.875,85.0,13.44729,40.0,11.711309,12.79805,4.8480597,15.457427,9.009351,7.0,Chilean Offshore,0.49742472,-0.06665230571783448
RR01973,JET_RR_01973,SO161-5 86,,,,-39.66,-73.62,67.0,0.401395074,0.509279423,0.029466983,0.011632839,0.004466929,0.441494481,0.003659344,0.046692592,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.846748748,2.6042139913126,0.09285681756291385,0.509279423,1.8158375710524655,-0.030911176947534535,include,-39.625,-73.625,65.0,13.278891,40.0,11.28969,12.550076,6.6498113,17.407644,11.480754,7.0,Chilean Offshore,0.49455643,-0.0931613530019531
RR01974,JET_RR_01974,SO161-5 42,,,,-38.74,-73.94,210.0,0.462879039,0.420713959,0.035822329,0.01830392,0.004930053,0.512592816,0.007636923,0.041589707,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.1681392839999996,3.7127227638323563,0.1019467030451024,0.420713959,1.9449163957252709,-0.2232228882747287,include,-38.625,-73.875,200.0,13.720791,,,,5.3945756,nan,nan,7.0,Chilean Offshore,,
RR01975,JET_RR_01975,SO161-5 43,,,,-38.75,-73.9,184.0,0.496000931,0.358722101,0.029151235,0.015005538,0.004903432,0.583438039,0.008779654,0.039962932,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.4427433790000004,3.060211296903883,0.07650381395181033,0.358722101,2.0248554693255176,-0.41788790967448275,include,-38.875,-73.875,175.0,13.720791,,,,5.3945756,nan,nan,7.0,Chilean Offshore,,
RR01976,JET_RR_01976,SO161-5 1,,,,-36.95,-73.73,512.0,0.456381469,0.436050956,0.042177891,0.022727765,0.004715371,0.486361749,0.007966267,0.021298991,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.079091598,4.819931453961947,0.12345269109712807,0.436050956,1.930089299088705,-0.14900229891129513,include,-36.875,-73.625,500.0,13.199309,,,,7.7076707,nan,nan,7.0,Chilean Offshore,,
RR01977,JET_RR_01977,SO161-5 14,,,,-36.21,-73.22,168.0,0.513745743,0.312959175,0.026601657,0.014709442,0.004350402,0.632333526,0.009045799,0.02516032,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.6345890470000004,3.3811684529383723,0.06646111740672599,0.312959175,2.0706789435460653,-0.5639101034539351,include,-36.125,-73.125,175.0,12.9116,,,,9.095091,nan,nan,7.0,Chilean Offshore,,
RR01978,JET_RR_01978,SO161-5 8,,,,-36.12,-77.84,2466.0,0.447640969,0.427523843,0.067099924,0.036872592,0.004602972,0.450997336,0.012903333,0.009594077,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.0102567000000002,8.01060532195286,0.18965940619951444,0.427523843,1.9105861451324997,-0.09967055486750054,include,-36.125,-77.875,2500.0,15.73919,60.0,13.97061,15.216569,3.5826907,5.1352763,3.9338748,34.0,SE Pacific,0.5253996,-0.07775865630136108
RR01979,JET_RR_01979,Y9 SSB,,,,73.15012,80.27307,1.668,0.379414937,0.490454185,0.017513011,0.004946928,0.003370619,0.481325654,0.002389604,0.772305933,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.9723797559999998,1.4676615778882156,0.05069329820578882,0.490454185,1.7757834039801303,-0.19659635201986947,exclude,73.125,80.375,0.0,1.59771,,,,nan,nan,nan,22.0,Kara Sea,,
RR01980,JET_RR_01980,Y10 SS,,,,73.08272,79.98005,15.0,0.41138682,0.407009331,0.013677988,0.003790519,0.003134903,0.569753018,0.002634242,0.779301206,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,2.320212775,1.2091343815103688,0.03474491428339,0.407009331,1.835106012623445,-0.4851067623765548,exclude,73.125,79.875,15.0,1.6939,,,,13.3549595,nan,nan,22.0,Kara Sea,,
RR01981,JET_RR_01981,Y11 SS,,,,72.6474,80.13693,17.0,0.368626499,0.513457562,0.02035188,0.005809951,0.003521956,0.454308143,0.002550508,0.828021816,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.8699722540000001,1.6496375877495346,0.06100965646906221,0.513457562,1.7572974417097902,-0.11267481229020992,exclude,72.625,80.125,15.0,1.95119,5.0,1.55031,1.75075,16.109741,14.443927,15.2768345,22.0,Kara Sea,0.3696411,-0.001014596399856571
RR01982,JET_RR_01982,Y12 SS,,,,71.77597,75.80948,10.5,0.343156865,0.502998421,0.023321491,0.006584608,0.003277172,0.46149616,0.002322148,0.762004004,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.901595455,2.009234791460442,0.06676693274650541,0.502998421,1.7167212388188058,-0.18487421618119426,exclude,71.875,75.875,10.0,1.46699,,,,3.8474793,nan,nan,22.0,Kara Sea,,
RR01983,JET_RR_01983,Y13 SS,,,,71.77742,75.97872,6.5,0.337867849,0.484352865,0.025101589,0.006884765,0.003422447,0.477736894,0.00250144,0.786453965,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.9700917960000002,2.011649851699676,0.06866866621880872,0.484352865,1.7088353051177843,-0.2612564908822159,exclude,71.875,75.875,5.0,1.46699,,,,3.8474793,nan,nan,22.0,Kara Sea,,
RR01984,JET_RR_01984,Y14 SS,,,,71.17518,77.37713,2.0,0.425444652,0.709357257,0.048180557,0.022977356,0.009184379,0.206785623,0.003514829,0.988829811,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,0.962890214,2.5017865660813867,0.2764297188165826,0.709357257,1.8633380823191317,0.9004478683191317,exclude,71.125,77.375,0.0,,,,,nan,nan,nan,22.0,Kara Sea,,
RR01985,JET_RR_01985,Y15  SS,,,,71.19288,77.45945,4.0,0.377757055,0.666790085,0.052613321,0.023091228,0.008849759,0.248655607,0.0,0.993296923,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.119967482,2.6092493592198385,0.25375687875314273,0.666790085,1.7728923710895466,0.6529248890895465,exclude,71.125,77.375,5.0,,,,,nan,nan,nan,22.0,Kara Sea,,
RR01986,JET_RR_01986,Y16 SS ,,,,71.22395,77.5667,7.1,0.433731493,0.56716272,0.051562823,0.024751204,0.010570798,0.341780082,0.004172372,0.977526076,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.516587441,2.341469773615956,0.2007332298196062,0.56716272,1.88059513701643,0.36400769601643,exclude,71.125,77.625,5.0,,,,,nan,nan,nan,22.0,Kara Sea,,
RR01987,JET_RR_01987,Y17 SS,,,,71.24463,77.68583,4.5,0.380312217,0.649659885,0.047702865,0.018744353,0.007517588,0.273361246,0.003014064,0.984139202,2024.0,Varma2024,Data from original source,https://doi.org/10.1016/j.gca.2023.12.019,https://doi.org/10.1594/PANGAEA.964885,1.213245575,2.4933998777267385,0.21112285639592587,0.649659885,1.777355702476191,0.564110127476191,exclude,71.125,77.625,5.0,,,,,nan,nan,nan,22.0,Kara Sea,,
